id,name,host_name,neighbourhood_group,neighbourhood,room_type,floor,price
25970826,"$6M Soho Penthouse: 2000 sq ft, 18 ft ceilings",Rose,Manhattan,Greenwich Village,Entire home/apt,17,536.4529016
1132201,Cozy North Park Slope Apartment,Erin,Brooklyn,Prospect Heights,Private room,16,251.1837102
6869940,Furnished Room in a Spacious Apt,Idil,Queens,Astoria,Private room,20,192.4050337
18179735,Nice room in spacious apartment in BK,Will,Brooklyn,Bedford-Stuyvesant,Private room,1,91.63327061
13376891,Super Vibey Hang,Brendan,Brooklyn,Fort Greene,Entire home/apt,1,202.4045913
8130534,Lovely BR w/Access to Everything!,Tasia,Brooklyn,Kensington,Private room,1,98.50089286
21267975,Big room @ independent Eco-friendly aprtmnt.,Ariadna,Brooklyn,Greenpoint,Private room,1,101.8037424
31436965,Zen One Bedroom in Greenpoint - easy access to NYC,Benjamin,Brooklyn,Greenpoint,Entire home/apt,1,209.9731143
22751606,"REDESIGNED 2Bdrs in PARK SLOPE,BROOKLYN !",Sophia,Brooklyn,South Slope,Entire home/apt,1,195.4704019
6747308,Luxury 2 BD with spectacular views,Roger,Manhattan,Upper West Side,Entire home/apt,16,525.3118495
19903510,Stay at my Studio! Clean Cozy Studio - FT GREENE,Steven,Brooklyn,Fort Greene,Entire home/apt,1,205.113259
28690371,"420 friendly rm,lots of sunlight great for couples",Sunny,Brooklyn,Bedford-Stuyvesant,Private room,1,89.69967631
23305380,Private Room in Shared Apt in Greenwich Village,Andrée,Manhattan,Greenwich Village,Private room,1,148.5025107
26884320,Charming Room with 2 Beds+ Laundry in Williamsburg,Aaron & Ivy,Brooklyn,Williamsburg,Private room,1,100.8191648
12166897,Life Is Beautiful near Central Park,Denia,Manhattan,East Harlem,Private room,1,132.1707111
19663834,Modern Cozy Private NYC-Manhattan Apartment,Daniel,Manhattan,East Harlem,Entire home/apt,16,519.6946254
16688892,East Williamsburg Cozy Studio,Robert,Brooklyn,Williamsburg,Entire home/apt,1,202.0617219
30521015,Comfy Cozy,Steven,Brooklyn,East Flatbush,Entire home/apt,1,190.9220032
34546265,Cozy Two Bedroom Apartment in Bedstuy (Whole Apt),Dominique,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,197.3872652
22869229,Beautiful 2 bedroom apartment in NYC!,R.J.,Manhattan,Financial District,Entire home/apt,16,529.2790394
30539227,NEWLY AVAILABLE  - Just TWO BLOCKS away from LGA,Tussan,Queens,East Elmhurst,Private room,5,87.92605848
36229615,Deluxe Private Unit in Spacious Bedstuy Apartment,Omri,Brooklyn,Bedford-Stuyvesant,Private room,1,269.5918906
8170276,Beautiful 2BR Apt in UES NYC,Shea,Manhattan,Upper East Side,Entire home/apt,16,520.8997427
34614782,Cozy & Charming Oasis in Williamsburg Brooklyn,Jimmo And Ames,Brooklyn,Williamsburg,Entire home/apt,1,207.9718135
17208528,Room w/ Private Bathroom in Heart of Bushwick,Esaies,Brooklyn,Bushwick,Private room,1,91.31052524
26295450,Sunny & ideally located room in luxury bldg @ FiDi,Eva,Manhattan,Financial District,Private room,1,143.4860241
12492941,Spacious Room with Private a Patio!,Paulette,Brooklyn,Bedford-Stuyvesant,Private room,1,91.83752201
14276224,Williamsburg Hideaway,Patty,Brooklyn,Williamsburg,Entire home/apt,1,206.8989733
35064797,Prime location West Village private room,Simon,Manhattan,West Village,Private room,16,264.8032448
34511326,Fabulous 2Bed 2Bath- Gym-Drman-Roof-Playr-High end,David,Manhattan,Midtown,Entire home/apt,1,283.4076739
15772473,Duplex Penthouse between Union Sq and East Village,Nuno,Manhattan,East Village,Entire home/apt,16,537.6427089
6385547,3 Bedroom Greenpoint Townhouse,Dorothy,Brooklyn,Greenpoint,Entire home/apt,16,527.3799522
10365516,Charming Brooklyn apartment w/patio,Meredith,Brooklyn,Bushwick,Entire home/apt,1,196.5535472
22064879,"Bright, spacious, classic Manhattan apartment",Alex,Manhattan,Upper East Side,Entire home/apt,1,273.162554
1001147,Big Room with Bath in Bushwick! ,Kate,Brooklyn,Bushwick,Private room,1,90.73700075
66275,Lower East Side Magic Room,Tony,Manhattan,Lower East Side,Private room,1,147.4891531
3220725,Orchard St,Joe,Manhattan,Lower East Side,Entire home/apt,16,534.885985
24136172,Sunny Studio Williamsburg w/ Private Bath&Entrance,Christine,Brooklyn,Williamsburg,Private room,1,96.95836384
3963345,Large Duplex Apt. with Balcony near Union Square,Shivani,Manhattan,East Village,Entire home/apt,1,288.0992127
30764168,Modern Co-Living Space 2R-2,Zach,Brooklyn,Fort Greene,Private room,16,524.9332445
26946903,MIDTOWN EAST 3 BED 2 BATH APT WITH PRIVATE BALCONY,Pranjal,Manhattan,Murray Hill,Entire home/apt,16,536.3570059
5990045,"As seen on Netflix! Bright, 3-bedroom in Red Hook",Brandon,Brooklyn,Red Hook,Entire home/apt,16,250.7235745
35843964,Luxury 3 Stops to Times Square,Henry,Manhattan,Harlem,Entire home/apt,16,512.8185622
24733112,Large 2B/2B with Stunning Views & Balcony,Jasmine,Manhattan,Upper West Side,Entire home/apt,1,278.196638
18768127,HUGE Studio up to 4 people 15 min to Manhattan.,David,Queens,Forest Hills,Entire home/apt,5,159.2061641
4908078,Modern Minimalism w/ Private Bath,Dave,Brooklyn,Sunset Park,Private room,1,194.7568985
17977439,Heart of Queens 1 ❤️/ Jackson Heights/Elmhurst,Andrea,Queens,Elmhurst,Private room,5,81.91473978
20572472,Unique Fort Greene Getaway with Private Deck,Emilia And Michael,Brooklyn,Fort Greene,Entire home/apt,1,200.3863683
2933772,"Large, Bright Apt Near Central Park",Jane,Manhattan,East Harlem,Entire home/apt,1,270.0147323
7881023,Charming Chelsea Home,Laura,Manhattan,Chelsea,Entire home/apt,1,285.210332
7838854,Charming Central Park Abode,Danielle,Manhattan,Upper West Side,Entire home/apt,1,272.898415
20674600,Modern luxury king apartment with large windows,Sam,Manhattan,Hell's Kitchen,Entire home/apt,16,531.6640588
17014341,Spacious Studio in E Flatbush,Vanessa,Brooklyn,East Flatbush,Entire home/apt,1,190.3854225
12864095,Cute Room in Downtown BK,Mary,Brooklyn,Boerum Hill,Private room,16,252.9631827
3458525,Modern & Cozy 1BD Garden Apt,Natasha,Manhattan,Harlem,Entire home/apt,16,513.5535949
7451145,RARE! Vintage 2 Bed Artist's Flat,Kestrel,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,198.652748
20058138,"Large, quiet luxury home in Manhattan",Tiiu,Manhattan,Hell's Kitchen,Entire home/apt,1,283.4856844
6880990,En suite room  Upper West Side,Ryan,Manhattan,Harlem,Private room,1,127.8287886
21981703,Beautiful and Charming 2 Bedroom in Brooklyn!,Marcella,Brooklyn,Crown Heights,Entire home/apt,1,195.6886558
34060242,Luxe Sunny Scandinavian Loft in Downtown NYC,Marika,Manhattan,Financial District,Entire home/apt,16,532.4148696
31950761,Private Room 2 Blocks From Prospect Park,Ifrat,Brooklyn,Flatbush,Private room,1,88.92554601
33226517,Spacious Room w/ oversized closet in East Harlem,Geli,Manhattan,East Harlem,Private room,16,249.1587379
11495792,Huge 1 bdrm apt; sublet March-Aug,Adela,Brooklyn,Crown Heights,Entire home/apt,3,194.561311
20953661,Some fresh air,Benco,Queens,Far Rockaway,Entire home/apt,5,152.7195068
36206021,The Perfect Upper East Side Apartment,Daniel,Manhattan,Upper East Side,Entire home/apt,1,281.01877
1507845,"Rare large modern garden studio, comfy; location!",Jason,Manhattan,Upper East Side,Entire home/apt,16,525.602992
29259463,SPACIOUS/FURNISHED One Bedroom Brooklyn Apartment,Sean,Brooklyn,Williamsburg,Entire home/apt,1,200.6489733
32221325,Corner Loft in Williamsburg,Rhaynelina,Brooklyn,Williamsburg,Entire home/apt,1,207.8551038
992891,Sunny Nolita 1 Bedroom Apartment,Brian,Manhattan,Nolita,Entire home/apt,1,286.5525419
31262842,Cute and spacious room in prime Astoria!!,Asheera,Queens,Astoria,Private room,5,86.48999602
29738563,Cozy private room in the heart of Bushwick,Antonieta,Brooklyn,Bushwick,Private room,1,92.81863656
33532516,Urban Zen Oasis,Victoria,Brooklyn,Crown Heights,Entire home/apt,1,193.9362856
20714088,SPACIOUS CLEAN ROOM 15 MINUTES FROM MAIN STREET,Sandra,Queens,College Point,Private room,5,78.65425428
11529467,"Comfy,  Convenient and a Balcony!",Hannah,Brooklyn,Crown Heights,Entire home/apt,1,196.9610851
600775,Sml Rm in pr. Brst in Pk Sl great for Med/students,Kathleen R.,Brooklyn,Prospect Heights,Private room,1,199.7255476
35706068,wait until later,Chen,Queens,Long Island City,Entire home/apt,5,175.7312609
16320520,Penthouse,David,Manhattan,East Harlem,Entire home/apt,1,268.3473893
36352170,Spacious room in a two bathroom apartment.,Guillermo,Brooklyn,Bensonhurst,Private room,16,510.0791461
258397,Guest Apartment in Owner Occupied Home,Annie,Brooklyn,Park Slope,Entire home/apt,1,198.4347833
13413420,simple room,Sierra64,Brooklyn,Bedford-Stuyvesant,Private room,1,92.08613361
11450373,STUDIO IN  VILLAGE CHARM~PERRY STREET!,Ruchi,Manhattan,West Village,Entire home/apt,1,286.9275512
21357792,Stylish room in lush Williamsburg apartment,Jae,Brooklyn,Williamsburg,Private room,1,97.83115672
8651132,Simple clean room,Rani,Brooklyn,Crown Heights,Private room,16,246.8652789
18155865,Private Bedroom/Officespace,Alexander,Brooklyn,Williamsburg,Private room,1,97.05930922
30903481,"Private room in Safe & Quite Greenpoint, Brooklyn",Mike,Brooklyn,Greenpoint,Private room,1,97.86762006
9755384,Private queen room - Hell's Kitchen,Danielle,Manhattan,Hell's Kitchen,Private room,1,144.4314897
4092826,Forest Hills Villa 皇后区“曼哈顿”-森林小丘别墅!,Jessica,Queens,Forest Hills,Entire home/apt,5,189.9016188
35479956,Airy and bright artist’s loft space in Fort Greene,Mutale,Brooklyn,Fort Greene,Entire home/apt,1,203.6653826
297962,"Private room in 2 br Apt, Wburg, BK",Sergio,Brooklyn,Williamsburg,Private room,1,277.3816981
32238229,Sonder | Stock Exchange | Warm Studio + Kitchen,Sonder (NYC),Manhattan,Financial District,Entire home/apt,16,530.5981324
19180787,Two Bedroom Apartment in Williamsburg,Noelle,Brooklyn,Williamsburg,Private room,1,98.01472865
4531802,Sunny East Village 1 Bedroom,Christine,Manhattan,East Village,Entire home/apt,1,287.1178969
8014315,Cozy Victorian Hideaway in Bushwick,Cass,Brooklyn,Bushwick,Private room,16,248.6316525
32602726,Private Clean Bedroom 20 min from Manhattan,C,Brooklyn,Greenpoint,Private room,1,104.0939177
25844697,Studio in Prospect Park South,Aneta,Brooklyn,Flatbush,Entire home/apt,1,192.2680652
432090,Only 5 Min. to Manhattan!,Grace,Queens,Long Island City,Private room,20,258.5532448
4616865,Colorful Room in Crown Heights,Kelly,Brooklyn,Crown Heights,Private room,16,517.0886399
35712883,Lovely Spacious Studio in Bedstuy,Alison,Brooklyn,Bedford-Stuyvesant,Shared room,1,63.73788467
30961345,2-bedroom apartment on the Upper East Side,Sierra,Manhattan,Upper East Side,Entire home/apt,1,271.5273705
11575101,Private studio apartment,Raquel,Brooklyn,Bushwick,Entire home/apt,1,196.5979467
34649628,Super private room and bath with private entrance,Valentina,Manhattan,Harlem,Private room,16,244.347718
22346131,MODERN HAVEN IN CITY,Mairo,Queens,Astoria,Entire home/apt,5,170.2703868
5940920,Luxurious Designer 2 Bedm Union Square/Gramercy,Ellen,Manhattan,Gramercy,Entire home/apt,16,537.7452338
17682208,Bushwick Hideaway (Studio),Mark,Brooklyn,Bushwick,Entire home/apt,1,198.0125841
21560584,Haute Brand New East Village Manhattan Apartment,Páidi,Manhattan,East Village,Private room,1,148.6643775
31313105,A Spacious & Blissful Stay in Queens!!!,Sonya,Queens,Springfield Gardens,Entire home/apt,5,153.9598309
34687035,Hotel-like Small PrivateRoom Single Bed 25 Min NYC,David,Queens,Maspeth,Private room,5,83.37685737
25812852,Fabulous Room Near Central Park,Forest,Manhattan,Upper East Side,Private room,1,135.5736149
8254674,NOHO ART LOFT ON LAFAYETTE. BEST LOCATION IN NYC,Max,Manhattan,NoHo,Entire home/apt,2,287.7006475
28751496,"2-BR Apt 25min from TIMES SQUARE, Near Shops!",Vance,Queens,Astoria,Entire home/apt,5,168.0002932
21483653,Cozy Private Room with Patio in Bed-Stuy!,Zach,Brooklyn,Bedford-Stuyvesant,Private room,1,94.25578052
4077428,Amazing park view in the LES!!!,David,Manhattan,Chinatown,Entire home/apt,1,284.9533947
26996347,Cozy 1BR/1BA minutes from Manhattan.,Dave,Brooklyn,East Flatbush,Entire home/apt,1,192.9474278
13512636,"Sunny, Spacious Lower Harlem Condo",Damian,Manhattan,East Harlem,Private room,16,248.1390091
10542347,Mega comfy pullout QN - clean apartment,Nick,Brooklyn,Greenpoint,Private room,1,103.3818191
29687597,East Village Escape for 2-4 guests!,Evan,Manhattan,East Village,Entire home/apt,16,536.2615934
581542,Escape to our Great Beach Getaway,Jeanmarie,Queens,Arverne,Entire home/apt,20,239.1261382
21894437,Cute and Convenient WB Apt,Thomas,Brooklyn,Williamsburg,Private room,1,98.98211309
10041589,Large Bright Room with Private Bathroom,Nic,Queens,Sunnyside,Private room,5,88.12906763
782554,Great West Village 1 bdr apartment!,Adela,Manhattan,West Village,Entire home/apt,1,286.3678219
22164078,Large Modern Chelsea Studio,Justin,Manhattan,Chelsea,Entire home/apt,1,286.5525419
10065831,Private Bedroom in Bedstuy!,Sesenu,Brooklyn,Bedford-Stuyvesant,Private room,1,94.0316555
9341144,Inviting & immaculate 1BR - 15 min to midtown,Sandra,Manhattan,Harlem,Entire home/apt,16,514.7295723
19193664,"Modern Apartment in Williamsburg, Brooklyn",Maggie,Brooklyn,Williamsburg,Entire home/apt,1,205.305962
6209147,Sunny 1 Bedroom Apt in East Harlem!,Sabrina,Manhattan,East Harlem,Entire home/apt,16,516.4422899
35713272,Bright & Modern East Village Apartment,Harris,Manhattan,East Village,Private room,16,262.9650095
4472978,Charming Studio in a Great location,Catia,Manhattan,Hell's Kitchen,Entire home/apt,1,284.5332267
35583579,A large room in 2br apartment,Ameer,Manhattan,Upper East Side,Private room,16,254.2144018
8842752,1 Bedroom Apt in Williamsburg,Matt,Brooklyn,Williamsburg,Entire home/apt,1,201.9868507
12002548,Luxury 1 Bedroom Midtown West Apartment!,Kara,Manhattan,Midtown,Entire home/apt,16,531.6640588
34994129,New Lux 1 Bed in UWS steps to Central Park #6124,Laura,Manhattan,Upper West Side,Entire home/apt,1,272.0701593
31980794,Sleep 6 adults & 2 children - 2 Level Garden Apt,Angela,Manhattan,Upper West Side,Entire home/apt,1,271.4284581
35269083,Large and bright one bedroom in bedstuy,Julie,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,197.1717658
10930279,House Near Subway,Xin,Manhattan,Upper West Side,Entire home/apt,16,519.225106
13064386,Beautiful Red Brick Room,Robin Laverne,Brooklyn,Bedford-Stuyvesant,Private room,1,90.38898759
13937701,Entire Spacious Artist Apartment,Marco,Manhattan,Washington Heights,Entire home/apt,16,510.7431404
9250374,Entire home-- Brownstone Brooklyn,Tabitha,Brooklyn,Carroll Gardens,Entire home/apt,16,252.4639861
6973292,Book Now & Save: Spend July in New York City!,Lou,Queens,Astoria,Private room,5,196.9842611
22440046,Cozy and Laid Back in L.E.S.,Robert,Manhattan,East Village,Private room,1,146.7526416
786843,PRIVATE ROOFTOP +BEST LOCATION+COZY,Mariana,Brooklyn,Williamsburg,Entire home/apt,1,277.3289967
30340089,Airy and Beautiful East Village 2BR Apt,Jed & Leah,Manhattan,East Village,Entire home/apt,16,536.072203
31270742,Meyers Inn,Daniel,Manhattan,Hell's Kitchen,Private room,1,145.6449827
34336086,ROOM # 4 near to JFK & LGA airport,Diego,Queens,Richmond Hill,Private room,5,78.50099999
14195437,Location Enya,Petya,Queens,Jackson Heights,Shared room,5,82.90909091
36007006,Centrally Located 1BDR With Furnished Patio,Jennifer,Manhattan,Hell's Kitchen,Entire home/apt,1,286.0941459
33597052,Uptown Minimalist Chic,Omar,Manhattan,Washington Heights,Private room,16,508.7874964
2918225,"Central Penthouse Room, Terrace & Private Bath",Dave,Brooklyn,Williamsburg,Private room,1,100.0405883
13771885,Sweet room in Brooklyn,Marie And Alec,Brooklyn,Flatlands,Private room,1,86.04208343
21991970,Bedroom in Luxury Building in Financial District,Frank,Manhattan,Financial District,Private room,16,260.2626465
28891558,400sqft HUGEroom  2min expresstrain & 1min LIRR,Hiroki,Queens,Woodside,Private room,5,84.0474678
21635015,Sunny Park View Bedroom in Bushwick,Patrick,Brooklyn,Bushwick,Private room,1,93.07834803
4656361,"Large, Cozy One Bedroom Apartment",Elizabeth,Manhattan,Washington Heights,Entire home/apt,16,509.0939293
34125558,"Lux RM near 61St Station, laundry elevator & more!",Kazuya,Queens,Woodside,Private room,5,83.86899305
3616173,PRIVATE BEDROOM YOU'LL LOVE,Elma,Brooklyn,Carroll Gardens,Private room,1,135.7447559
34741897,"A+ 700 sqft. 1BR! Walk to Col. Cir., Central Park",Eric,Manhattan,Hell's Kitchen,Entire home/apt,1,279.0010138
27188155,Sunny One bedroom in the heart of the East Village,Nina,Manhattan,East Village,Entire home/apt,1,287.7006475
435909,Sunny West Village Dream,Andrew,Manhattan,West Village,Entire home/apt,1,286.739109
10837800,Room in Harlem,Laurène,Manhattan,Washington Heights,Private room,16,244.0047498
16513698,Very Big Manhattan Apartment very big Living Room,Sophia,Manhattan,Lower East Side,Entire home/apt,1,285.7354594
25799876,Modern 2 bedroom apartment,Lilia And Mateo,Brooklyn,Midwood,Entire home/apt,1,189.4140192
16314763,CHARMING ROOM W/ ROOF DECK ACCESS 3 :),Graham And Ben,Brooklyn,Clinton Hill,Private room,1,96.37291269
19458290,Private & Cozy Apartment - 5 Minutes from JFK !!,Victoria & Lovely,Queens,South Ozone Park,Entire home/apt,5,155.0805511
33485088,Sunny BedStuy hideaway near clubs + 30 min to City,Mari,Brooklyn,Bedford-Stuyvesant,Private room,1,92.94746712
10116351,"Large 1,000 SF UES Apt w/ Balcony",Christina,Manhattan,Upper East Side,Entire home/apt,1,279.9139556
20783900,Marvelous Manhattan Marble Hill Private Suites,Randy,Manhattan,Marble Hill,Private room,1,124.0652521
9785847,Heart of Williamsburg 1 BD,Tyler,Brooklyn,Williamsburg,Private room,1,101.0099026
9877776,Standard Triple Room,Wolcott,Manhattan,Midtown,Private room,16,267.2459672
763527,Artist's Jungle Suite + Private Bathroom,Jenny,Brooklyn,Flatbush,Private room,1,191.6254171
30150406,Ditmas Park Affordable Luxury Living-Private Rm,Diana,Brooklyn,Flatbush,Private room,1,87.98906929
13378919,Bright & Cozy Bedroom (near N/R train),En & Lora,Brooklyn,Sunset Park,Private room,1,87.81231589
35614490,Luxury Wall Street Apartment,Kayla,Manhattan,Financial District,Entire home/apt,1,281.4971735
23080356,Private room in a cozy Hamilton Heights apartment,Shayna,Manhattan,Harlem,Private room,16,244.4607492
29679067,Kan house,Kanchana,Queens,Elmhurst,Private room,5,81.6049752
31476497,Modern stylized room in appartment Harlem 141st,Max,Manhattan,Harlem,Private room,16,245.4580067
8812730,"LES, 5 min to subway, quiet street",Sergio,Manhattan,Lower East Side,Entire home/apt,1,283.3300181
23727923,2 Bedroom Apt Newly renovated-10 Min to Times SQ.,Kimberley,Queens,Astoria,Entire home/apt,5,168.789703
3278436,UWS 2 BR 2 Ba. Gorgeous Apt!,Christine,Manhattan,Upper West Side,Entire home/apt,1,274.9240405
12904061,Superior double Bedroom - Cozy & Comfy B6,Yohan,Manhattan,East Harlem,Private room,16,250.9143559
34285226,Central Park Strawberry Fields*2 Bed*Elevator*,Jossy,Manhattan,Upper West Side,Entire home/apt,1,276.5118363
21645894,Mother of the Believers,Chika,Manhattan,Harlem,Private room,1,132.2660896
34967678,Luxury 3/2 in Prime Lower East with Elevator!,Joel And Marie,Manhattan,Chinatown,Entire home/apt,1,285.8244749
10788568,Houston St. 1 BDRM East Village/LES,Timothy,Manhattan,East Village,Entire home/apt,1,286.833094
19532789,NEWLY Renovated Private 2 Bed Apt on 1 st Floor..,Oscar,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,197.3389516
15053143,Gigantic 2-Story Skylight Loft—2 Blocks To Subway,Adam,Manhattan,East Harlem,Entire home/apt,16,516.3353609
25895132,Private Queen Room steps from Columbia and Subway,Emily,Manhattan,Morningside Heights,Private room,1,130.2755425
27336613,Cozy Loft Apartment in Bushwick,Gabriela,Brooklyn,Bushwick,Entire home/apt,1,197.2430554
25030760,Small and cozy room in awesome place,Suri,Brooklyn,Sunset Park,Private room,1,90.6724343
25537456,Prime Location On E. 62nd Street with Garden,Lia,Manhattan,Upper East Side,Entire home/apt,16,530.3253518
32989626,Very nice room - 15min away to Manhattan,Anissa,Queens,Woodside,Private room,5,84.03239417
24230591,21st Floor Bedroom in Doorman & Elevator Building,Greg,Manhattan,Kips Bay,Private room,1,149.8454055
13811933,Private  furnished 1BR in a 4BR on Upper West Side,Samuel,Manhattan,Upper West Side,Private room,1,132.7408625
21852332,*Spacious NYC gem* Direct train to central sights!,Agnes,Manhattan,Marble Hill,Entire home/apt,1,257.924691
19734117,"UES: Bdrm Sunny Corner Apt, 3 flights of stairs up",Eileen,Manhattan,Upper East Side,Entire home/apt,1,276.7116365
4725251,Gorgeous Sunny Studio,Jane,Manhattan,Upper West Side,Entire home/apt,1,273.239109
7132520,"Cozy Room In Clinton Hill, BK",Camille,Brooklyn,Clinton Hill,Private room,1,95.55497675
17712998,Hip One Bedroom Apartment in NYC's East Village,Kelly,Manhattan,East Village,Entire home/apt,16,536.1666603
8628970,"1BR available in Bedstuy, Brooklyn!",Eric,Brooklyn,Bedford-Stuyvesant,Private room,1,198.9319403
5840936,Large Outdoor Patio Space for Small Events,Shae,Brooklyn,Bushwick,Entire home/apt,1,267.5541273
2119216,"Affordable, Private, Simple & Clean NYC Flat!",Christina,Manhattan,Harlem,Entire home/apt,16,512.5892246
13714537,Very cozy room in heart of Astoria,Ljubenka,Queens,Astoria,Private room,5,84.5501793
30810353,"Lovely Room, Midtown Manhattan!",Cristian,Manhattan,Hell's Kitchen,Private room,1,145.7118076
53470,Clean and convenient 2BR apartment,Mark,Queens,Ridgewood,Private room,5,194.2173752
36359394,Madeline’s Place,Hal,Brooklyn,Sunset Park,Entire home/apt,1,263.593176
10787042,Studio 5 min walk to Time Square,Karen,Manhattan,Hell's Kitchen,Entire home/apt,1,282.4249497
8719522,Charming Upper East Side apt,Olivia,Manhattan,Upper East Side,Entire home/apt,16,523.3951616
6713742,Midtown Gem - Nestled by Hotel Row,L.M.,Manhattan,Midtown,Entire home/apt,16,534.3633855
1105845,Convenient Location! 1 BR on 1Floor,Yuko,Manhattan,Chelsea,Entire home/apt,1,287.5044151
24276835,Brooklyn Flat in prime Carroll Gardens (Room),John,Brooklyn,Carroll Gardens,Private room,1,93.95819926
7330488,Charming Classic UWS Bedroom & Balcony,Clayton,Manhattan,Upper West Side,Private room,16,249.2370591
22389020,Upper East Side Living,Raymond,Manhattan,Upper East Side,Entire home/apt,16,525.3118495
8222951,Artsy Studio near The Brooklyn Museum,David,Brooklyn,Crown Heights,Entire home/apt,1,268.4206947
33560439,"Location Location Location! Basic, Clean & Cheap!",Khero,Manhattan,Kips Bay,Entire home/apt,1,288.4035999
29582742,"roomy & chic 1 bdrm w/ skyline views, near trains",Sara & Kevin,Brooklyn,Fort Greene,Entire home/apt,1,201.2633245
27786467,Spacious Harlem Home,Gordon,Manhattan,Harlem,Entire home/apt,16,515.7195974
460999,Beautiful duplex apt in Harlem,Sara,Manhattan,Harlem,Entire home/apt,16,513.5839582
22631676,"Peaceful, Spacious King-Size Bedroom with Sunlight",Jean,Brooklyn,Crown Heights,Private room,1,91.39878761
16311386,Cozy True 1BR Apartment in Noho/East Village,Steven,Manhattan,East Village,Entire home/apt,1,287.5044151
24806141,Sweet Home at Washington Heights,Maritza,Manhattan,Washington Heights,Entire home/apt,16,509.6472426
31888319,Gorgeous big room with Hudson river view,Laura,Manhattan,Upper West Side,Private room,16,255.1421913
22274388,Large Bedroom/Living Room/Bathroom and Backyard,Mathew,Brooklyn,Crown Heights,Private room,1,89.91211586
10686350,Chic and Cozy Chinatown Loft,Teddy,Manhattan,Two Bridges,Entire home/apt,16,533.8555765
18450143,Entire Pre-War Apartment 1 Minute From Train,Machel,Brooklyn,Flatbush,Entire home/apt,1,190.4929948
452068,"Spacious 4 bedroom house, New York",Tamara,Brooklyn,Kensington,Entire home/apt,1,263.0512637
20665199,Two bedroom basement apartment!,Maimi,Brooklyn,East Flatbush,Private room,1,88.88860217
35337180,"3BR/1.5BA East Harlem - Families, Space , Quiet!",G,Manhattan,East Harlem,Entire home/apt,16,515.7992342
7090512,"Bedroom #4, Basement level, Park, express Q train",Gina,Brooklyn,Flatbush,Private room,1,89.0502995
34546035,Amazing one bedroom near transportation.,Maria,Manhattan,Washington Heights,Private room,1,127.360873
17941851,Tropical Getaway in Brooklyn at The Funky Loft,Marcella & Saidat,Brooklyn,Bushwick,Private room,1,92.20361629
32237493,Sonder | Stock Exchange | Serene 2BR + Sofa Bed,Sonder (NYC),Manhattan,Financial District,Entire home/apt,16,530.6670592
32674139,"Cute 1 bed/1 bath apartment, in a great location!",Stephanie,Manhattan,Upper East Side,Entire home/apt,1,276.4130221
13620503,SOHO LOFT WITH PRIVATE ROOF DECK,Amy,Manhattan,SoHo,Entire home/apt,16,535.4240309
30067550,1 Sunny Sublet in Crown Heights 3 BR Apt,Simona,Brooklyn,Crown Heights,Private room,1,195.2004356
13098452,"3-6month SUBLET Sparkling, spacious, Manhattan 3BR",Sacha,Manhattan,Washington Heights,Entire home/apt,16,509.3793808
22031003,Private and clean room near Columbia University,Teresa,Manhattan,Upper West Side,Private room,1,132.2469194
16604913,Affordable cozy room rental in Flushing,Jackie,Queens,Flushing,Private room,5,84.41650148
11738951,Financial District Luxury building,孙浩,Manhattan,Financial District,Private room,16,261.0257723
6262496,Bedroom right in Chelsea!,Dennis,Manhattan,Chelsea,Private room,1,149.076364
8266871,"Cozy, comfortable private room",Gabriela,Brooklyn,Bedford-Stuyvesant,Private room,16,518.8309996
26693195,Modern Bedroom in Townhouse. Close to subway.,Carles,Brooklyn,Bushwick,Private room,1,90.11665643
19998689,Sunny & Cozy Room in Top Floor Apt with Terrace,Aleksandar,Queens,Astoria,Private room,5,85.14933637
33911544,Best Location in NYC! 4BR Steps to Central Park!,Cristina,Manhattan,Upper East Side,Entire home/apt,1,280.9515826
12558102,Studio Apt with Private Backyard,Joe,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,199.3065657
4261951,Beautiful 1 Bedroom in Midtown West,Lev,Manhattan,Hell's Kitchen,Entire home/apt,16,531.445251
31987512,Newly Renovated 1 Bedroom in Soho / West Village,Rob,Manhattan,SoHo,Entire home/apt,16,536.1666603
29127613,Small & comfy Bedroom near Brooklyn college.,Monika,Brooklyn,Flatbush,Private room,1,86.95160371
2294663,Mid Town East Side Apartment ,Judy,Manhattan,Hell's Kitchen,Entire home/apt,17,534.0232417
1869685,Cozy apartment available!,Idoline,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,133.1808219
11334624,Sunny Friendly 3BR Lower East Side,Lorraine,Manhattan,Lower East Side,Private room,1,147.5647997
9864199,Greenwich Village Penthouse,Tomo,Manhattan,Greenwich Village,Entire home/apt,16,536.9397565
17944802,Luxury High Rise with Huge Private Terrace,Taher,Manhattan,Murray Hill,Entire home/apt,1,287.1178969
17610107,Lovely 2-bedroom 1bath in Chinatown & Little Italy,Carmen,Manhattan,Chinatown,Entire home/apt,16,534.3633855
12985547,Gorgeous- 2 Bedroom Apartment,AFI Apartments,Manhattan,Upper East Side,Entire home/apt,1,276.0248233
